code,name,sector,exchange
301707,展芯股份,C 制造业,SZ
301717,超纯应材,C 制造业,SZ
302132,中航成飞,C 制造业,SZ
600000,浦发银行,,SH
600004,白云机场,,SH
600006,东风股份,,SH
600007,中国国贸,,SH
600008,首创环保,,SH
600009,上海机场,,SH
600010,包钢股份,,SH
600011,华能国际,,SH
600012,皖通高速,,SH
600015,华夏银行,,SH
600016,民生银行,,SH
600017,日照港,,SH
600018,上港集团,,SH
600019,宝钢股份,,SH
600020,中原高速,,SH
600021,上海电力,,SH
600022,山东钢铁,,SH
600023,浙能电力,,SH
600025,华能水电,,SH
600026,中远海能,,SH
600027,华电国际,,SH
600028,中国石化,,SH
600029,南方航空,,SH
600030,中信证券,,SH
600031,三一重工,,SH
600032,浙江新能,,SH
600033,福建高速,,SH
600035,楚天高速,,SH
600036,招商银行,,SH
600037,歌华有线,,SH
600038,中直股份,,SH
600039,四川路桥,,SH
600048,保利发展,,SH
600050,中国联通,,SH
600051,宁波联合,,SH
600052,东望时代,,SH
600053,*ST九鼎,,SH
600054,黄山旅游,,SH
600055,万东医疗,,SH
600056,中国医药,,SH
600057,厦门象屿,,SH
600058,五矿发展,,SH
600059,古越龙山,,SH
600060,海信视像,,SH
600061,国投资本,,SH
600062,华润双鹤,,SH
600063,皖维高新,,SH
600064,南京高科,,SH
600066,宇通客车,,SH
600067,冠城新材,,SH
600071,凤凰光学,,SH
600072,中船科技,,SH
600073,光明肉业,,SH
600075,新疆天业,,SH
600076,康欣新材,,SH
600078,澄星股份,,SH
600079,ST人福,,SH
600080,ST金花,,SH
600081,东风科技,,SH
600082,ST海泰,,SH
600084,*ST尼雅,,SH
600085,同仁堂,,SH
600088,中视传媒,,SH
600089,特变电工,,SH
600094,大名城,,SH
600095,湘财股份,,SH
600096,云天化,,SH
600097,开创国际,,SH
600098,广州发展,,SH
600099,林海股份,,SH
600100,同方股份,,SH
600101,明星电力,,SH
600103,青山纸业,,SH
600104,上汽集团,,SH
600105,永鼎股份,,SH
600106,重庆路桥,,SH
600107,*ST尔雅,,SH
600108,亚盛集团,,SH
600109,国金证券,,SH
600110,诺德股份,,SH
600111,北方稀土,,SH
600113,浙江东日,,SH
600114,东睦股份,,SH
600115,中国东航,,SH
600116,三峡水利,,SH
600117,西宁特钢,,SH
600118,中国卫星,,SH
600119,*ST长投,,SH
600120,浙江东方,,SH
600121,郑州煤电,,SH
600123,兰花科创,,SH
600125,铁龙物流,,SH
600126,杭钢股份,,SH
600127,金健米业,,SH
600128,苏豪弘业,,SH
600129,太极集团,,SH
600130,波导股份,,SH
600131,国网信通,,SH
600132,重庆啤酒,,SH
600133,东湖高新,,SH
600135,乐凯胶片,,SH
600136,ST明诚,,SH
600137,浪莎股份,,SH
600138,中青旅,,SH
600141,兴发集团,,SH
600143,金发科技,,SH
600148,长春一东,,SH
600149,廊坊发展,,SH
600150,中国船舶,,SH
600151,航天机电,,SH
600152,维科技术,,SH
600153,建发股份,,SH
600155,华创云信,,SH
600156,华升股份,,SH
600157,永泰能源,,SH
600158,中体产业,,SH
600159,大龙地产,,SH
600160,巨化股份,,SH
600161,天坛生物,,SH
600162,香江控股,,SH
600163,中闽能源,,SH
600165,宁科生物,,SH
600166,福田汽车,,SH
600167,联美控股,,SH
600168,武汉控股,,SH
600169,ST太重,,SH
600170,上海建工,,SH
600171,上海贝岭,,SH
600172,黄河旋风,,SH
600173,卧龙新能,,SH
600176,中国巨石,,SH
600177,雅戈尔,,SH
600178,东安动力,,SH
600179,安通控股,,SH
600180,*ST瑞茂,,SH
600182,S佳通,,SH
600183,生益科技,,SH
600184,光电股份,,SH
600185,珠免集团,,SH
600186,莲花控股,,SH
600187,*ST国中,,SH
600188,兖矿能源,,SH
600189,泉阳泉,,SH
600191,华资实业,,SH
600192,长城电工,,SH
600195,中牧股份,,SH
600196,复星医药,,SH
600197,伊力特,,SH
600198,大唐电信,,SH
600199,金种子酒,,SH
600201,生物股份,,SH
600202,哈空调,,SH
600203,福日电子,,SH
600206,有研新材,,SH
600207,安彩高科,,SH
600208,衢州发展,,SH
600210,紫江企业,,SH
600211,西藏药业,,SH
600212,绿能慧充,,SH
600215,派斯林,,SH
600216,浙江医药,,SH
600217,中再资环,,SH
600218,全柴动力,,SH
600219,南山铝业,,SH
600221,海航控股,,SH
600222,太龙药业,,SH
600223,福瑞达,,SH
600226,亨通股份,,SH
600227,赤天化,,SH
600228,返利科技,,SH
600229,城市传媒,,SH
600230,沧州大化,,SH
600231,凌钢股份,,SH
600232,金鹰股份,,SH
600233,圆通速递,,SH
600234,科新发展,,SH
600235,民丰特纸,,SH
600236,桂冠电力,,SH
600237,铜峰电子,,SH
600238,ST椰岛,,SH
600239,ST云城,,SH
600241,时代万恒,,SH
600243,*ST海华,,SH
600246,万通发展,,SH
600248,陕建股份,,SH
600249,XD两面针,,SH
600250,南京商旅,,SH
600251,冠农股份,,SH
600252,中恒集团,,SH
600255,鑫科材料,,SH
600256,广汇能源,,SH
600257,大湖股份,,SH
600258,首旅酒店,,SH
600259,中稀有色,,SH
600261,阳光照明,,SH
600262,北方股份,,SH
600265,*ST景谷,,SH
600266,城建发展,,SH
600267,海正药业,,SH
600268,国电南自,,SH
600269,赣粤高速,,SH
600271,航天信息,,SH
600272,开开实业,,SH
600273,嘉化能源,,SH
600276,恒瑞医药,,SH
600278,东方创业,,SH
600279,重庆港,,SH
600280,中央商场,,SH
600281,华阳新材,,SH
600282,南钢股份,,SH
600283,钱江水利,,SH
600284,浦东建设,,SH
600285,羚锐制药,,SH
600287,苏豪时尚,,SH
600288,大恒科技,,SH
600289,ST信通,,SH
600292,电投水电,,SH
600293,三峡新材,,SH
600295,鄂尔多斯,,SH
600298,安琪酵母,,SH
600299,安迪苏,,SH
600300,维维股份,,SH
600301,华锡有色,,SH
600302,ST标准,,SH
600303,曙光股份,,SH
600305,恒顺醋业,,SH
600307,酒钢宏兴,,SH
600308,华泰股份,,SH
600309,万华化学,,SH
600310,广西能源,,SH
600312,平高电气,,SH
600313,农发种业,,SH
600315,上海家化,,SH
600316,洪都航空,,SH
600318,新力金融,,SH
600319,亚星化学,,SH
600320,振华重工,,SH
600322,津投城开,,SH
600323,瀚蓝环境,,SH
600325,华发股份,,SH
600326,西藏天路,,SH
600327,大东方,,SH
600328,中盐化工,,SH
600329,达仁堂,,SH
600330,天通股份,,SH
600331,宏达股份,,SH
600332,白云山,,SH
600333,长春燃气,,SH
600335,国机汽车,,SH
600336,澳柯玛,,SH
600337,ST美克,,SH
600338,西藏珠峰,,SH
600339,中油工程,,SH
600340,*ST华幸,,SH
600343,航天动力,,SH
600345,长江通信,,SH
600346,恒力石化,,SH
600348,华阳股份,,SH
600350,山东高速,,SH
600351,亚宝药业,,SH
600352,浙江龙盛,,SH
600353,旭光电子,,SH
600354,敦煌种业,,SH
600356,恒丰纸业,,SH
600358,国旅联合,,SH
600359,新农开发,,SH
600360,华微电子,,SH
600361,创新新材,,SH
600362,江西铜业,,SH
600363,联创光电,,SH
600365,ST通葡,,SH
600366,宁波韵升,,SH
600367,红星发展,,SH
600368,五洲交通,,SH
600369,西南证券,,SH
600370,*ST三房,,SH
600371,万向德农,,SH
600372,中航机载,,SH
600373,中文传媒,,SH
600375,汉马科技,,SH
600376,首开股份,,SH
600377,宁沪高速,,SH
600378,昊华科技,,SH
600379,宝光股份,,SH
600380,健康元,,SH
600381,*ST春天,,SH
600382,广东明珠,,SH
600383,金地集团,,SH
600386,北巴传媒,,SH
600388,紫金龙净,,SH
600389,江山股份,,SH
600390,五矿资本,,SH
600391,航发科技,,SH
600392,盛和资源,,SH
600395,盘江股份,,SH
600396,华电辽能,,SH
600397,江钨装备,,SH
600398,海澜之家,,SH
600399,抚顺特钢,,SH
600400,红豆股份,,SH
600403,大有能源,,SH
600405,动力源,,SH
600406,国电南瑞,,SH
600408,安泰集团,,SH
600409,三友化工,,SH
600410,华胜天成,,SH
600415,小商品城,,SH
600416,湘电股份,,SH
600418,江淮汽车,,SH
600419,天润乳业,,SH
600420,国药现代,,SH
600422,昆药集团,,SH
600423,*ST柳化,,SH
600425,青松建化,,SH
600426,华鲁恒升,,SH
600428,中远海特,,SH
600429,三元股份,,SH
600433,冠豪高新,,SH
600435,北方导航,,SH
600436,片仔癀,,SH
600438,通威股份,,SH
600439,ST瑞贝卡,,SH
600444,国机通用,,SH
600446,金证股份,,SH
600448,华纺股份,,SH
600449,宁夏建材,,SH
600452,涪陵电力,,SH
600455,博通股份,,SH
600456,宝钛股份,,SH
600458,时代新材,,SH
600459,贵研铂业,,SH
600460,士兰微,,SH
600461,洪城环境,,SH
600463,空港股份,,SH
600467,好当家,,SH
600468,百利电气,,SH
600469,风神股份,,SH
600470,六国化工,,SH
600475,华光环能,,SH
600476,*ST湘邮,,SH
600477,杭萧钢构,,SH
600478,科力远,,SH
600479,千金药业,,SH
600480,凌云股份,,SH
600481,双良节能,,SH
600482,中国动力,,SH
600483,福能股份,,SH
600486,扬农化工,,SH
600487,亨通光电,,SH
600488,津药药业,,SH
600489,中金黄金,,SH
600490,鹏欣资源,,SH
600491,ST龙元,,SH
600493,凤竹纺织,,SH
600495,晋西车轴,,SH
600496,精工钢构,,SH
600497,驰宏锌锗,,SH
600498,烽火通信,,SH
600499,科达制造,,SH
600500,中化国际,,SH
600501,航天晨光,,SH
600502,安徽建工,,SH
600503,华丽家族,,SH
600505,西昌电力,,SH
600506,统一股份,,SH
600507,方大特钢,,SH
600508,上海能源,,SH
600509,天富能源,,SH
600510,黑牡丹,,SH
600511,国药股份,,SH
600512,腾达建设,,SH
600513,联环药业,,SH
600515,海南机场,,SH
600516,方大炭素,,SH
600517,国网英大,,SH
600518,康美药业,,SH
600519,贵州茅台,,SH
600520,三佳科技,,SH
600521,华海药业,,SH
600522,中天科技,,SH
600523,贵航股份,,SH
600525,长园集团,,SH
600526,菲达环保,,SH
600527,江南高纤,,SH
600528,中铁工业,,SH
600529,山东药玻,,SH
600530,ST交昂,,SH
600531,豫光金铅,,SH
600533,栖霞建设,,SH
600535,天士力,,SH
600536,中国软件,,SH
600537,*ST亿晶,,SH
600538,国发股份,,SH
600539,狮头股份,,SH
600540,新赛股份,,SH
600543,*ST莫高,,SH
600545,卓郎智能,,SH
600546,山煤国际,,SH
600547,山东黄金,,SH
600548,深高速,,SH
600549,厦门钨业,,SH
600550,保变电气,,SH
600551,时代出版,,SH
600552,凯盛科技,,SH
600556,天下秀,,SH
600557,康缘药业,,SH
600558,大西洋,,SH
600559,老白干酒,,SH
600560,金自天正,,SH
600561,江西长运,,SH
600562,国睿科技,,SH
600563,法拉电子,,SH
600566,济川药业,,SH
600567,山鹰国际,,SH
600568,ST中珠,,SH
600569,安阳钢铁,,SH
600570,恒生电子,,SH
600571,信雅达,,SH
600572,康恩贝,,SH
600573,惠泉啤酒,,SH
600575,淮河能源,,SH
600576,祥源文旅,,SH
600577,精达股份,,SH
600578,京能电力,,SH
600579,中化装备,,SH
600580,卧龙电驱,,SH
600581,*ST八钢,,SH
600582,天地科技,,SH
600583,海油工程,,SH
600584,长电科技,,SH
600585,海螺水泥,,SH
600586,金晶科技,,SH
600587,新华医疗,,SH
600588,用友网络,,SH
600589,大位科技,,SH
600590,泰豪科技,,SH
600592,龙溪股份,,SH
600593,大连圣亚,,SH
600594,益佰制药,,SH
600595,中孚实业,,SH
600596,新安股份,,SH
600597,光明乳业,,SH
600598,北大荒,,SH
600600,青岛啤酒,,SH
600601,方正科技,,SH
600602,云赛智联,,SH
600603,广汇物流,,SH
600604,市北高新,,SH
600605,汇通能源,,SH
600606,绿地控股,,SH
600609,金杯汽车,,SH
600610,中毅达,,SH
600611,大众交通,,SH
600612,老凤祥,,SH
600613,神奇制药,,SH
600615,鑫源智造,,SH
600616,金枫酒业,,SH
600617,国新能源,,SH
600618,氯碱化工,,SH
600619,海立股份,,SH
600620,天宸股份,,SH
600621,华鑫股份,,SH
600622,光大嘉宝,,SH
600623,华谊集团,,SH
600624,ST复华,,SH
600626,申达股份,,SH
600628,新世界,,SH
600629,华建集团,,SH
600630,龙头股份,,SH
600633,浙数文化,,SH
600635,大众公用,,SH
600637,东方明珠,,SH
600638,新黄浦,,SH
600639,浦东金桥,,SH
600640,国脉文化,,SH
600641,先导基电,,SH
600642,申能股份,,SH
600643,爱建集团,,SH
600644,乐山电力,,SH
600645,中源协和,,SH
600648,外高桥,,SH
600649,城投控股,,SH
600650,锦江在线,,SH
600651,飞乐音响,,SH
600653,申华控股,,SH
600654,中安科,,SH
600655,豫园股份,,SH
600657,信达地产,,SH
600658,电子城,,SH
600660,福耀玻璃,,SH
600661,昂立教育,,SH
600662,外服控股,,SH
600663,陆家嘴,,SH
600664,哈药股份,,SH
600665,天地源,,SH
600666,奥瑞德,,SH
600667,太极实业,,SH
600668,尖峰集团,,SH
600671,天目药业,,SH
600673,东阳光,,SH
600674,川投能源,,SH
600675,中华企业,,SH
600676,久事动娱,,SH
600678,ST金顶,,SH
600679,上海凤凰,,SH
600681,百川能源,,SH
600682,南京新百,,SH
600683,京投发展,,SH
600684,珠江股份,,SH
600685,中船防务,,SH
600686,金龙汽车,,SH
600688,上海石化,,SH
600689,上海三毛,,SH
600690,海尔智家,,SH
600691,潞化科技,,SH
600692,亚通股份,,SH
600693,东百集团,,SH
600694,大商股份,,SH
600697,欧亚集团,,SH
600698,湖南天雁,,SH
600699,均胜电子,,SH
600702,舍得酒业,,SH
600703,三安光电,,SH
600704,物产中大,,SH
600706,曲江文旅,,SH
600707,彩虹股份,,SH
600708,光明地产,,SH
600710,苏美达,,SH
600711,盛屯矿业,,SH
600712,南宁百货,,SH
600713,南京医药,,SH
600714,金瑞矿业,,SH
600715,文投控股,,SH
600716,凤凰股份,,SH
600717,天津港,,SH
600718,东软集团,,SH
600719,大连热电,,SH
600720,中交设计,,SH
600721,百花医药,,SH
600722,金牛化工,,SH
600724,宁波富达,,SH
600725,云维股份,,SH
600726,华电能源,,SH
600727,鲁北化工,,SH
600728,佳都科技,,SH
600729,重百集团,,SH
600730,*ST高科,,SH
600731,湖南海利,,SH
600732,爱旭股份,,SH
600733,北汽蓝谷,,SH
600734,*ST实达,,SH
600735,ST新华锦,,SH
600736,苏州高新,,SH
600737,中粮糖业,,SH
600738,丽尚国潮,,SH
600739,辽宁成大,,SH
600740,山西焦化,,SH
600741,华域汽车,,SH
600742,富维股份,,SH
600743,华远控股,,SH
600744,华银电力,,SH
600745,*ST闻泰,,SH
600746,江苏索普,,SH
600748,上实发展,,SH
600749,西藏旅游,,SH
600750,华润江中,,SH
600751,海航科技,,SH
600753,ST海钦,,SH
600754,锦江酒店,,SH
600755,厦门国贸,,SH
600756,浪潮软件,,SH
600757,长江传媒,,SH
600758,辽宁能源,,SH
600759,ST洲际,,SH
600760,中航沈飞,,SH
600761,安徽合力,,SH
600763,通策医疗,,SH
600764,中国海防,,SH
600765,中航重机,,SH
600768,富邦新材,,SH
600769,祥龙电业,,SH
600770,综艺股份,,SH
600771,广誉远,,SH
600773,西藏城投,,SH
600774,汉商集团,,SH
600775,南京熊猫,,SH
600776,东方通信,,SH
600777,新潮能源,,SH
600778,友好集团,,SH
600779,水井坊,,SH
600780,通宝能源,,SH
600782,新钢股份,,SH
600783,鲁信创投,,SH
600784,鲁银投资,,SH
600785,新华百货,,SH
600787,中储股份,,SH
600789,鲁抗医药,,SH
600790,轻纺城,,SH
600791,京能置业,,SH
600792,云煤能源,,SH
600793,宜宾纸业,,SH
600794,保税科技,,SH
600795,国电电力,,SH
600796,钱江生化,,SH
600797,浙大网新,,SH
600798,宁波海运,,SH
600800,渤海化学,,SH
600801,华新建材,,SH
600802,福建水泥,,SH
600803,新奥股份,,SH
600805,悦达投资,,SH
600807,济高发展,,SH
600808,马钢股份,,SH
600809,山西汾酒,,SH
600810,神马股份,,SH
600812,华北制药,,SH
600814,杭州解百,,SH
600815,厦工股份,,SH
600816,建元信托,,SH
600817,宇通重工,,SH
600818,ST中路,,SH
600819,耀皮玻璃,,SH
600820,隧道股份,,SH
600821,金开新能,,SH
600822,上海物贸,,SH
600824,益民集团,,SH
600825,新华传媒,,SH
600826,兰生股份,,SH
600827,百联股份,,SH
600828,茂业商业,,SH
600829,人民同泰,,SH
600830,香溢融通,,SH
600831,广电网络,,SH
600833,第一医药,,SH
600834,申通地铁,,SH
600835,上海机电,,SH
600838,上海九百,,SH
600839,四川长虹,,SH
600841,动力新科,,SH
600843,上工申贝,,SH
600844,金煤科技,,SH
600845,宝信软件,,SH
600846,同济科技,,SH
600847,万里股份,,SH
600848,上海临港,,SH
600850,电科数字,,SH
600851,海欣股份,,SH
600853,龙建股份,,SH
600854,春兰股份,,SH
600855,航天长峰,,SH
600857,宁波中百,,SH
600858,银座股份,,SH
600859,王府井,,SH
600860,京城股份,,SH
600861,北京人力,,SH
600862,中航高科,,SH
600863,华能蒙电,,SH
600864,哈投股份,,SH
600865,百大集团,,SH
600866,星湖科技,,SH
600867,通化东宝,,SH
600868,梅雁吉祥,,SH
600869,远东股份,,SH
600871,石化油服,,SH
600872,中炬高新,,SH
600873,梅花生物,,SH
600874,创业环保,,SH
600875,东方电气,,SH
600876,凯盛新能,,SH
600877,电科芯片,,SH
600879,航天电子,,SH
600880,博瑞传播,,SH
600881,亚泰集团,,SH
600882,妙可蓝多,,SH
600883,博闻科技,,SH
600884,杉杉股份,,SH
600885,宏发股份,,SH
600886,国投电力,,SH
600887,伊利股份,,SH
600888,新疆众和,,SH
600889,*ST京化,,SH
600892,大晟文化,,SH
600893,航发动力,,SH
600894,广日股份,,SH
600895,张江高科,,SH
600897,厦门空港,,SH
600900,长江电力,,SH
600901,江苏金租,,SH
600903,贵州燃气,,SH
600905,三峡能源,,SH
600906,财达证券,,SH
600908,无锡银行,,SH
600909,华安证券,,SH
600916,中国黄金,,SH
600917,重庆燃气,,SH
600918,中泰证券,,SH
600919,江苏银行,,SH
600925,苏能股份,,SH
600926,杭州银行,,SH
600927,永安期货,,SH
600928,西安银行,,SH
600929,雪天盐业,,SH
600930,华电新能,,SH
600933,爱柯迪,,SH
600935,华塑股份,,SH
600936,北投科技,,SH
600938,中国海油,,SH
600939,重庆建工,,SH
600941,中国移动,,SH
600955,维远股份,,SH
600956,新天绿能,,SH
600958,东方证券,,SH
600959,江苏有线,,SH
600960,渤海汽车,,SH
600961,株冶集团,,SH
600962,国投中鲁,,SH
600963,岳阳林纸,,SH
600965,*ST福成,,SH
600966,博汇纸业,,SH
600967,内蒙一机,,SH
600968,海油发展,,SH
600969,郴电国际,,SH
600970,中材国际,,SH
600971,恒源煤电,,SH
600973,宝胜股份,,SH
600975,新五丰,,SH
600976,健民集团,,SH
600977,中国电影,,SH
600979,广安爱众,,SH
600980,北矿科技,,SH
600981,苏豪汇鸿,,SH
600982,宁波能源,,SH
600983,惠而浦,,SH
600984,建设机械,,SH
600985,淮北矿业,,SH
600986,浙文互联,,SH
600987,航民股份,,SH
600988,赤峰黄金,,SH
600989,宝丰能源,,SH
600990,四创电子,,SH
600992,贵绳股份,,SH
600993,马应龙,,SH
600995,南网储能,,SH
600996,贵广网络,,SH
600997,开滦股份,,SH
600998,九州通,,SH
600999,招商证券,,SH
601000,唐山港,,SH
601001,晋控煤业,,SH
601002,晋亿实业,,SH
601003,柳钢股份,,SH
601005,重庆钢铁,,SH
601006,大秦铁路,,SH
601007,金陵饭店,,SH
601008,连云港,,SH
601009,南京银行,,SH
601010,ST文峰,,SH
601011,宝泰隆,,SH
601012,隆基绿能,,SH
601015,陕西黑猫,,SH
601016,节能风电,,SH
601018,宁波港,,SH
601019,山东出版,,SH
601020,华钰矿业,,SH
601021,春秋航空,,SH
601022,宁波远洋,,SH
601026,道生天合,,SH
601033,永兴股份,,SH
601038,一拖股份,,SH
601058,赛轮轮胎,,SH
601059,信达证券,,SH
601061,中信金属,,SH
601065,江盐集团,,SH
601066,中信建投,,SH
601068,中铝国际,,SH
601069,西部黄金,,SH
601077,渝农商行,,SH
601083,锦江航运,,SH
601086,国芳集团,,SH
601088,中国神华,,SH
601089,福元医药,,SH
601096,宏盛华源,,SH
601098,中南传媒,,SH
601099,太平洋,,SH
601100,恒立液压,,SH
601101,昊华能源,,SH
601106,中国一重,,SH
601107,四川成渝,,SH
601108,财通证券,,SH
601111,中国国航,,SH
601112,振石股份,,SH
601113,华鼎股份,,SH
601116,三江购物,,SH
601117,中国化学,,SH
601118,海南橡胶,,SH
601121,宝地矿业,,SH
601126,四方股份,,SH
601127,赛力斯,,SH
601128,常熟银行,,SH
601133,柏诚股份,,SH
601136,首创证券,,SH
601137,博威合金,,SH
601138,工业富联,,SH
601139,深圳燃气,,SH
601155,新城控股,,SH
601156,东航物流,,SH
601158,重庆水务,,SH
601162,天风证券,,SH
601163,三角轮胎,,SH
601166,兴业银行,,SH
601168,西部矿业,,SH
601169,北京银行,,SH
601177,杭齿前进,,SH
601179,中国西电,,SH
601186,中国铁建,,SH
601187,厦门银行,,SH
601188,龙江交通,,SH
601198,东兴证券,,SH
601199,江南水务,,SH
601200,上海环境,,SH
601208,东材科技,,SH
601211,国泰海通,,SH
601212,白银有色,,SH
601216,君正集团,,SH
601218,吉鑫科技,,SH
601222,林洋能源,,SH
601225,陕西煤业,,SH
601226,华电科工,,SH
601228,广州港,,SH
601229,上海银行,,SH
601231,环旭电子,,SH
601233,桐昆股份,,SH
601236,红塔证券,,SH
601238,广汽集团,,SH
601279,英利汽车,,SH
601288,农业银行,,SH
601298,青岛港,,SH
601311,骆驼股份,,SH
601318,中国平安,,SH
601319,中国人保,,SH
601326,秦港股份,,SH
601328,交通银行,,SH
601330,绿色动力,,SH
601333,广深铁路,,SH
601336,新华保险,,SH
601339,百隆东方,,SH
601360,三六零,,SH
601366,利群股份,,SH
601368,绿城水务,,SH
601369,陕鼓动力,,SH
601375,中原证券,,SH
601377,兴业证券,,SH
601388,怡球资源,,SH
601390,中国中铁,,SH
601398,工商银行,,SH
601399,国机重装,,SH
601456,国联民生,,SH
601500,通用股份,,SH
601512,中新集团,,SH
601515,衢州东峰,,SH
601518,吉林高速,,SH
601519,大智慧,,SH
601528,瑞丰银行,,SH
601555,东吴证券,,SH
601566,九牧王,,SH
601567,三星电气,,SH
601568,北元化工,,SH
601577,长沙银行,,SH
601579,会稽山,,SH
601588,北辰实业,,SH
601595,XD上海电,,SH
601598,中国外运,,SH
601599,浙文影业,,SH
601600,中国铝业,,SH
601601,中国太保,,SH
601606,长城军工,,SH
601607,上海医药,,SH
601608,中信重工,,SH
601609,金田股份,,SH
601611,中国核建,,SH
601615,明阳智能,,SH
601616,广电电气,,SH
601618,中国中冶,,SH
601619,嘉泽新能,,SH
601628,中国人寿,,SH
601633,长城汽车,,SH
601636,旗滨集团,,SH
601658,邮储银行,,SH
601665,齐鲁银行,,SH
601666,平煤股份,,SH
601668,中国建筑,,SH
601669,中国电建,,SH
601677,明泰铝业,,SH
601678,滨化股份,,SH
601686,友发集团,,SH
601688,华泰证券,,SH
601689,拓普集团,,SH
601696,中银证券,,SH
601698,中国卫通,,SH
601699,潞安环能,,SH
601700,风范股份,,SH
601702,华峰铝业,,SH
601717,中创智领,,SH
601718,ST际华,,SH
601727,上海电气,,SH
601728,中国电信,,SH
601766,中国中车,,SH
601777,千里科技,,SH
601778,晶科科技,,SH
601788,光大证券,,SH
601789,宁波建工,,SH
601798,蓝科高新,,SH
601799,星宇股份,,SH
601800,中国交建,,SH
601801,皖新传媒,,SH
601808,中海油服,,SH
601811,新华文轩,,SH
601816,京沪高铁,,SH
601818,光大银行,,SH
601825,沪农商行,,SH
601827,三峰环境,,SH
601828,美凯龙,,SH
601838,成都银行,,SH
601857,中国石油,,SH
601858,中国科传,,SH
601860,紫金银行,,SH
601865,福莱特,,SH
601866,中远海发,,SH
601868,中国能建,,SH
601869,长飞光纤,,SH
601872,招商轮船,,SH
601877,正泰电器,,SH
601878,浙商证券,,SH
601880,辽港股份,,SH
601881,中国银河,,SH
601882,海天精工,,SH
601886,江河集团,,SH
601888,中国中免,,SH
601890,亚星锚链,,SH
601898,XD中煤能,,SH
601899,紫金矿业,,SH
601900,南方传媒,,SH
601901,方正证券,,SH
601908,京运通,,SH
601916,浙商银行,,SH
601918,新集能源,,SH
601919,中远海控,,SH
601921,浙版传媒,,SH
601928,凤凰传媒,,SH
601929,吉视传媒,,SH
601933,永辉超市,,SH
601939,建设银行,,SH
601949,中国出版,,SH
601952,苏垦农发,,SH
601956,东贝集团,,SH
601958,金钼股份,,SH
601963,重庆银行,,SH
601965,中国汽研,,SH
601966,玲珑轮胎,,SH
601968,宝钢包装,,SH
601969,海南矿业,,SH
601975,招商南油,,SH
601985,中国核电,,SH
601988,中国银行,,SH
601990,南京证券,,SH
601991,XD大唐发,,SH
601992,金隅集团,,SH
601995,中金公司,,SH
601996,丰林集团,,SH
601997,贵阳银行,,SH
601998,中信银行,,SH
601999,出版传媒,,SH
603000,人民网,,SH
603001,奥康国际,,SH
603002,宏昌电子,,SH
603004,鼎龙科技,,SH
603005,晶方科技,,SH
603006,联明股份,,SH
603007,顺景科技,,SH
603008,ST喜临门,,SH
603009,北特科技,,SH
603010,万盛股份,,SH
603011,合锻智能,,SH
603012,创力集团,,SH
603013,亚普股份,,SH
603014,威高血净,,SH
603015,弘讯科技,,SH
603016,新宏泰,,SH
603017,中衡设计,,SH
603018,华设集团,,SH
603019,中科曙光,,SH
603020,爱普股份,,SH
603021,*ST华鹏,,SH
603022,新通联,,SH
603023,威帝股份,,SH
603025,大豪科技,,SH
603026,石大胜华,,SH
603027,千禾味业,,SH
603028,赛福天,,SH
603029,天鹅股份,,SH
603030,全筑股份,,SH
603031,安孚科技,,SH
603032,德新科技,,SH
603033,三维股份,,SH
603035,常熟汽饰,,SH
603036,如通股份,,SH
603037,凯众股份,,SH
603038,华立股份,,SH
603039,泛微网络,,SH
603040,新坐标,,SH
603041,美思德,,SH
603042,华脉科技,,SH
603043,广州酒家,,SH
603045,福达合金,,SH
603048,浙江黎明,,SH
603049,中策橡胶,,SH
603050,科林电气,,SH
603051,鹿山新材,,SH
603052,可川科技,,SH
603053,成都燃气,,SH
603055,台华新材,,SH
603057,紫燕食品,,SH
603058,永吉股份,,SH
603059,倍加洁,,SH
603060,国检集团,,SH
603061,金海通,,SH
603062,麦加芯彩,,SH
603063,禾望电气,,SH
603065,宿迁联盛,,SH
603066,音飞储存,,SH
603067,振华股份,,SH
603068,博通集成,,SH
603069,海汽集团,,SH
603070,万控智造,,SH
603071,物产环能,,SH
603072,天和磁材,,SH
603073,彩蝶实业,,SH
603075,热威股份,,SH
603076,乐惠国际,,SH
603077,和邦生物,,SH
603078,江化微,,SH
603079,圣达生物,,SH
603080,新疆火炬,,SH
603081,大丰实业,,SH
603082,北自科技,,SH
603083,剑桥科技,,SH
603085,天成自控,,SH
603086,先达股份,,SH
603087,甘李药业,,SH
603088,宁波精达,,SH
603089,正裕工业,,SH
603090,宏盛股份,,SH
603091,众鑫股份,,SH
603092,德力佳,,SH
603093,南华期货,,SH
603095,越剑智能,,SH
603096,新经典,,SH
603097,江苏华辰,,SH
603098,森特股份,,SH
603099,长白山,,SH
603100,川仪股份,,SH
603101,汇嘉时代,,SH
603102,百合股份,,SH
603103,横店影视,,SH
603105,芯能科技,,SH
603106,恒银科技,,SH
603107,上海汽配,,SH
603108,润达医疗,,SH
603109,神驰机电,,SH
603110,东方材料,,SH
603111,康尼机电,,SH
603112,华翔股份,,SH
603113,金能科技,,SH
603115,海星股份,,SH
603116,红蜻蜓,,SH
603117,万林物流,,SH
603118,共进股份,,SH
603119,浙江荣泰,,SH
603120,肯特催化,,SH
603121,华培动力,,SH
603122,合富中国,,SH
603123,翠微股份,,SH
603124,江南新材,,SH
603125,常青科技,,SH
